fighter_name,opponent_name,result,method_raw,method_group,event_name,event_date,round,fight_time,profile_url
Damir Hadzovic,Marco Polo Reyes,W,KO/TKO Punches,ko,UFC Fight Night: Blachowicz vs. Santos,"Feb. 23, 2019",2,2:03,http://ufcstats.com/fighter-details/38c626ca912c7bac
Damir Hadzovic,Nick Hein,W,S-DEC,other,UFC Fight Night: Shogun vs. Smith,"Jul. 22, 2018",3,5:00,http://ufcstats.com/fighter-details/38c626ca912c7bac
Damir Hadzovic,Alan Patrick,L,U-DEC,other,UFC Fight Night: Machida vs. Anders,"Feb. 03, 2018",3,5:00,http://ufcstats.com/fighter-details/38c626ca912c7bac
Damir Hadzovic,Marcin Held,W,KO/TKO Knee,ko,UFC Fight Night: Gustafsson vs. Teixeira,"May. 28, 2017",3,0:07,http://ufcstats.com/fighter-details/38c626ca912c7bac
Damir Hadzovic,Mairbek Taisumov,L,KO/TKO Punch,ko,UFC Fight Night: Rothwell vs Dos Santos,"Apr. 10, 2016",1,3:44,http://ufcstats.com/fighter-details/38c626ca912c7bac
Tim Hague,Matt Mitrione,L,KO/TKO Punch,ko,UFC Fight Night: Fight for the Troops 2,"Jan. 22, 2011",1,2:59,http://ufcstats.com/fighter-details/219a254e15d60135
Tim Hague,Chris Tuchscherer,L,M-DEC,other,UFC 109: Relentless,"Feb. 06, 2010",3,5:00,http://ufcstats.com/fighter-details/219a254e15d60135
Theo Haig,Cezary Oleksiejczuk,L,KO/TKO Punch,ko,DWCS 9.4,"Sep. 02, 2025",1,0:36,http://ufcstats.com/fighter-details/8a213af406eb2dd4
Yazan Hajeh,Matt Sayles,L,KO/TKO Punches,ko,DWCS 2.2,"Jun. 19, 2018",1,1:57,http://ufcstats.com/fighter-details/4955c524c2a71469
Stoney Hale,Gerric Hayes,W,S-DEC,other,Strikeforce Challengers 13,"Jan. 07, 2011",3,5:00,http://ufcstats.com/fighter-details/206a7d47eb62170e
Mark Hall,Felix Lee Mitchell,W,KO/TKO,ko,UFC - Ultimate Ultimate '96,"Dec. 07, 1996",1,1:45,http://ufcstats.com/fighter-details/18524b46c570730b
Mark Hall,Koji Kitao,W,KO/TKO,ko,UFC 9: Motor City Madness,"May. 17, 1996",1,0:47,http://ufcstats.com/fighter-details/18524b46c570730b
Mark Hall,Trent Jenkins,W,SUB,other,UFC - Ultimate Ultimate '95,"Dec. 16, 1995",1,5:29,http://ufcstats.com/fighter-details/18524b46c570730b
Mark Hall,Paul Varelans,L,SUB Keylock,other,UFC 7: The Brawl in Buffalo,"Sep. 08, 1995",1,1:01,http://ufcstats.com/fighter-details/18524b46c570730b
Mark Hall,Harold Howard,W,KO/TKO Punches,ko,UFC 7: The Brawl in Buffalo,"Sep. 08, 1995",1,1:41,http://ufcstats.com/fighter-details/18524b46c570730b
Uriah Hall,Andre Muniz,L,U-DEC,other,UFC 276: Adesanya vs. Cannonier,"Jul. 02, 2022",3,5:00,http://ufcstats.com/fighter-details/65578a75fa7900e3
Uriah Hall,Sean Strickland,L,U-DEC,other,UFC Fight Night: Hall vs. Strickland,"Jul. 31, 2021",5,5:00,http://ufcstats.com/fighter-details/65578a75fa7900e3
Uriah Hall,Chris Weidman,W,KO/TKO,ko,UFC 261: Usman vs. Masvidal 2,"Apr. 24, 2021",1,0:17,http://ufcstats.com/fighter-details/65578a75fa7900e3
Uriah Hall,Anderson Silva,W,KO/TKO Punches,ko,UFC Fight Night: Hall vs. Silva,"Oct. 31, 2020",4,1:24,http://ufcstats.com/fighter-details/65578a75fa7900e3
Uriah Hall,Bevon Lewis,W,KO/TKO Punch,ko,UFC 232: Jones vs. Gustafsson 2,"Dec. 29, 2018",3,1:32,http://ufcstats.com/fighter-details/65578a75fa7900e3
Uriah Hall,Krzysztof Jotko,W,KO/TKO Punches,ko,UFC Fight Night: Rockhold vs. Branch,"Sep. 16, 2017",2,2:25,http://ufcstats.com/fighter-details/65578a75fa7900e3
Uriah Hall,Gegard Mousasi,L,KO/TKO Punches,ko,UFC Fight Night: Mousasi vs. Hall 2,"Nov. 19, 2016",1,4:37,http://ufcstats.com/fighter-details/65578a75fa7900e3
Uriah Hall,Robert Whittaker,L,U-DEC,other,UFC 193: Rousey vs Holm,"Nov. 14, 2015",3,5:00,http://ufcstats.com/fighter-details/65578a75fa7900e3
Uriah Hall,Gegard Mousasi,W,KO/TKO Spinning Back Kick,ko,UFC Fight Night: Barnett vs Nelson,"Sep. 26, 2015",2,0:25,http://ufcstats.com/fighter-details/65578a75fa7900e3
Uriah Hall,Rafael Natal,L,S-DEC,other,UFC 187: Johnson vs Cormier,"May. 23, 2015",3,5:00,http://ufcstats.com/fighter-details/65578a75fa7900e3
Uriah Hall,Ron Stallings,W,KO/TKO,ko,UFC Fight Night: McGregor vs Siver,"Jan. 18, 2015",1,3:37,http://ufcstats.com/fighter-details/65578a75fa7900e3
Uriah Hall,Thiago Santos,W,U-DEC,other,UFC 175: Weidman vs Machida,"Jul. 05, 2014",3,5:00,http://ufcstats.com/fighter-details/65578a75fa7900e3
Uriah Hall,Chris Leben,W,KO/TKO,ko,UFC 168: Weidman vs Silva 2,"Dec. 28, 2013",1,5:00,http://ufcstats.com/fighter-details/65578a75fa7900e3
Uriah Hall,John Howard,L,S-DEC,other,UFC Fight Night: Shogun vs Sonnen,"Aug. 17, 2013",3,5:00,http://ufcstats.com/fighter-details/65578a75fa7900e3
Ryan Hall,Darrick Minner,W,U-DEC,other,UFC 269: Oliveira vs. Poirier,"Dec. 11, 2021",3,5:00,http://ufcstats.com/fighter-details/8866c6f509c19089
Ryan Hall,Ilia Topuria,L,KO/TKO Punches,ko,UFC 264: Poirier vs. McGregor 3,"Jul. 10, 2021",1,4:47,http://ufcstats.com/fighter-details/8866c6f509c19089
Ryan Hall,BJ Penn,W,SUB Heel Hook,other,UFC 232: Jones vs. Gustafsson 2,"Dec. 29, 2018",1,2:46,http://ufcstats.com/fighter-details/8866c6f509c19089
Ryan Hall,Gray Maynard,W,U-DEC,other,The Ultimate Fighter: Tournament of Champions Finale,"Dec. 03, 2016",3,5:00,http://ufcstats.com/fighter-details/8866c6f509c19089
Ryan Hall,Artem Lobov,W,U-DEC,other,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,"Dec. 11, 2015",3,5:00,http://ufcstats.com/fighter-details/8866c6f509c19089
Dennis Hallman,John Makdessi,W,SUB Rear Naked Choke,other,UFC 140: Jones vs Machida,"Dec. 10, 2011",1,2:58,http://ufcstats.com/fighter-details/8a8a84b743ae7699
Dennis Hallman,Karo Parisyan,W,KO/TKO Punches,ko,UFC 123: Rampage vs Machida,"Nov. 20, 2010",1,1:47,http://ufcstats.com/fighter-details/8a8a84b743ae7699
Dennis Hallman,Ben Saunders,W,U-DEC,other,UFC 117: Silva vs Sonnen,"Aug. 07, 2010",3,5:00,http://ufcstats.com/fighter-details/8a8a84b743ae7699
Dennis Hallman,John Howard,L,KO/TKO Punches,ko,The Ultimate Fighter: Heavyweights Finale,"Dec. 05, 2009",3,4:55,http://ufcstats.com/fighter-details/8a8a84b743ae7699
Dennis Hallman,Jeremiah Metcalf,W,SUB Heel Hook,other,"Strikeforce - Four Men Enter, One Man Survives","Nov. 16, 2007",1,1:39,http://ufcstats.com/fighter-details/8a8a84b743ae7699
Dennis Hallman,Jorge Rivera,L,U-DEC,other,UFC 55: Fury,"Oct. 07, 2005",3,5:00,http://ufcstats.com/fighter-details/8a8a84b743ae7699
Dennis Hallman,Frank Trigg,L,KO/TKO Punches,ko,UFC 48: Payback,"Jun. 19, 2004",1,4:15,http://ufcstats.com/fighter-details/8a8a84b743ae7699
Dennis Hallman,Frank Trigg,L,KO/TKO,ko,WFA 3,"Nov. 23, 2002",1,3:50,http://ufcstats.com/fighter-details/8a8a84b743ae7699
Dennis Hallman,Jens Pulver,L,U-DEC,other,UFC 33: Victory in Vegas,"Sep. 28, 2001",5,5:00,http://ufcstats.com/fighter-details/8a8a84b743ae7699
Dennis Hallman,Matt Hughes,W,SUB Armbar,other,UFC 29: Defense of the Belts,"Dec. 16, 2000",1,0:20,http://ufcstats.com/fighter-details/8a8a84b743ae7699
Piotr Hallmann,Alex Oliveira,L,KO/TKO Punch,ko,UFC Fight Night: Belfort vs Henderson 3,"Nov. 07, 2015",3,0:51,http://ufcstats.com/fighter-details/a3be148af5c7b088
Piotr Hallmann,Magomed Mustafaev,L,KO/TKO,ko,UFC Fight Night: Jedrzejczyk vs Penne,"Jun. 20, 2015",2,3:24,http://ufcstats.com/fighter-details/a3be148af5c7b088
Piotr Hallmann,Gleison Tibau,L,S-DEC,other,UFC Fight Night: Bigfoot vs Arlovski,"Sep. 13, 2014",3,5:00,http://ufcstats.com/fighter-details/a3be148af5c7b088
Piotr Hallmann,Al Iaquinta,L,U-DEC,other,UFC Fight Night: Machida vs Munoz,"Oct. 26, 2013",3,5:00,http://ufcstats.com/fighter-details/a3be148af5c7b088
Piotr Hallmann,Francisco Trinaldo,W,SUB Kimura,other,UFC Fight Night: Teixeira vs Bader,"Sep. 04, 2013",2,3:50,http://ufcstats.com/fighter-details/a3be148af5c7b088
John Halverson,Roger Huerta,L,KO/TKO Punches,ko,UFC 67: All or Nothing,"Feb. 03, 2007",1,0:19,http://ufcstats.com/fighter-details/88c8f47241d90040
Seo Hee Ham,Danielle Taylor,L,S-DEC,other,UFC Fight Night: Whittaker vs. Brunson,"Nov. 26, 2016",3,5:00,http://ufcstats.com/fighter-details/165c244bcca3ed26
Seo Hee Ham,Bec Rawlings,L,U-DEC,other,UFC Fight Night: Hunt vs Mir,"Mar. 19, 2016",3,5:00,http://ufcstats.com/fighter-details/165c244bcca3ed26
Seo Hee Ham,Joanne Wood,L,U-DEC,other,The Ultimate Fighter: A Champion Will Be Crowned Finale,"Dec. 12, 2014",3,5:00,http://ufcstats.com/fighter-details/165c244bcca3ed26
Frank Hamaker,Thaddeus Luster,W,SUB Keylock,other,UFC 2: No Way Out,"Mar. 11, 1994",1,4:52,http://ufcstats.com/fighter-details/c3c23c99477c041b
Kazuhiro Hamanaka,Antonio Schembri,W,U-DEC,other,PRIDE 26: Bad to the Bone,"Jun. 08, 2003",3,5:00,http://ufcstats.com/fighter-details/1b4d6971bb18b82c
Matt Hamill,Thiago Silva,L,U-DEC,other,UFC Fight Night: Maia vs Shields,"Oct. 09, 2013",3,5:00,http://ufcstats.com/fighter-details/98b80a717b9bda17
Matt Hamill,Roger Hollett,W,U-DEC,other,UFC 152: Jones vs Belfort,"Sep. 22, 2012",3,5:00,http://ufcstats.com/fighter-details/98b80a717b9bda17
Matt Hamill,Quinton Jackson,L,U-DEC,other,UFC 130: Rampage vs Hamill,"May. 28, 2011",3,5:00,http://ufcstats.com/fighter-details/98b80a717b9bda17
Matt Hamill,Tito Ortiz,W,U-DEC,other,UFC 121: Lesnar vs Velasquez,"Oct. 23, 2010",3,5:00,http://ufcstats.com/fighter-details/98b80a717b9bda17
Matt Hamill,Keith Jardine,W,M-DEC,other,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,"Jun. 19, 2010",3,5:00,http://ufcstats.com/fighter-details/98b80a717b9bda17
Matt Hamill,Jon Jones,W,DQ,other,The Ultimate Fighter: Heavyweights Finale,"Dec. 05, 2009",1,4:14,http://ufcstats.com/fighter-details/98b80a717b9bda17
Matt Hamill,Mark Munoz,W,KO/TKO Kick,ko,UFC 96: Jackson vs Jardine,"Mar. 07, 2009",1,3:53,http://ufcstats.com/fighter-details/98b80a717b9bda17
Matt Hamill,Rex Holman,W,KO/TKO Punches,ko,UFC 68: The Uprising,"Mar. 03, 2007",1,4:00,http://ufcstats.com/fighter-details/98b80a717b9bda17
Matt Hamill,Seth Petruzelli,W,U-DEC,other,Ortiz vs Shamrock 3: The Final Chapter,"Oct. 10, 2006",3,5:00,http://ufcstats.com/fighter-details/98b80a717b9bda17
Anthony Hamilton,Adam Wieczorek,L,U-DEC,other,UFC Fight Night: Werdum vs. Tybura,"Nov. 18, 2017",3,5:00,http://ufcstats.com/fighter-details/c727c7d31c50c4cf
Anthony Hamilton,Daniel Spitz,L,KO/TKO Punches,ko,UFC Fight Night: Rockhold vs. Branch,"Sep. 16, 2017",1,0:24,http://ufcstats.com/fighter-details/c727c7d31c50c4cf
Anthony Hamilton,Francis Ngannou,L,SUB Kimura,other,UFC Fight Night: Lewis vs. Abdurakhimov,"Dec. 09, 2016",1,1:57,http://ufcstats.com/fighter-details/c727c7d31c50c4cf
Anthony Hamilton,Daniel Omielanczuk,W,U-DEC,other,UFC Fight Night: Gonzaga vs Cro Cop 2,"Apr. 11, 2015",3,5:00,http://ufcstats.com/fighter-details/c727c7d31c50c4cf
Anthony Hamilton,Ruan Potts,W,KO/TKO Punches,ko,UFC 177: Dillashaw vs Soto,"Aug. 30, 2014",2,4:17,http://ufcstats.com/fighter-details/c727c7d31c50c4cf
Anthony Hamilton,Aleksei Oleinik,L,SUB Scarf Hold,other,UFC Fight Night: Swanson vs Stephens,"Jun. 28, 2014",1,2:18,http://ufcstats.com/fighter-details/c727c7d31c50c4cf
CJ Hamilton,Casey Kenney,L,U-DEC,other,DWCS 1.2,"Jul. 18, 2017",3,5:00,http://ufcstats.com/fighter-details/7da5839b223f3728
Jared Hamman,Michael Kuiper,L,KO/TKO Punch,ko,UFC 150: Henderson vs Edgar II,"Aug. 11, 2012",2,2:16,http://ufcstats.com/fighter-details/23459ee7e373b98f
Jared Hamman,Constantinos Philippou,L,KO/TKO Punches,ko,UFC 140: Jones vs Machida,"Dec. 10, 2011",1,3:11,http://ufcstats.com/fighter-details/23459ee7e373b98f
Jared Hamman,Kyle Kingsbury,L,U-DEC,other,UFC Fight Night: Marquardt vs Palhares,"Sep. 15, 2010",3,5:00,http://ufcstats.com/fighter-details/23459ee7e373b98f
Jared Hamman,Rodney Wallace,W,U-DEC,other,UFC 111: St-Pierre vs Hardy,"Mar. 27, 2010",3,5:00,http://ufcstats.com/fighter-details/23459ee7e373b98f
Joachim Hansen,Tatsuya Kawajiri,L,SUB Arm Triangle,other,DREAM 17,"Sep. 24, 2011",3,2:30,http://ufcstats.com/fighter-details/86e388ed20761ad9
Joachim Hansen,Mitsuhiro Ishida,W,S-DEC,other,DREAM - Fight for Japan,"May. 29, 2011",2,5:00,http://ufcstats.com/fighter-details/86e388ed20761ad9
Joachim Hansen,Hideo Tokoro,W,SUB Triangle Choke,other,DREAM 16,"Sep. 25, 2010",1,2:48,http://ufcstats.com/fighter-details/86e388ed20761ad9
Joachim Hansen,Hiroyuki Takaya,L,KO/TKO Punches,ko,DREAM 14,"May. 29, 2010",1,4:27,http://ufcstats.com/fighter-details/86e388ed20761ad9
Joachim Hansen,Jason Ireland,W,SUB Armbar,other,PRIDE 33: The Second Coming,"Feb. 24, 2007",3,2:33,http://ufcstats.com/fighter-details/86e388ed20761ad9
Joachim Hansen,Hayato Sakurai,L,U-DEC,other,PRIDE Bushido 9: The Tournament,"Sep. 25, 2005",2,5:00,http://ufcstats.com/fighter-details/86e388ed20761ad9
Joachim Hansen,Masakazu Imanari,W,KO/TKO Knee,ko,PRIDE Bushido 8,"Jul. 17, 2005",1,2:34,http://ufcstats.com/fighter-details/86e388ed20761ad9
Kay Hansen,Piera Rodriguez,L,U-DEC,other,UFC 273: Volkanovski vs. The Korean Zombie,"Apr. 09, 2022",3,5:00,http://ufcstats.com/fighter-details/4100c7a09497ad41
Kay Hansen,Jasmine Jasudavicius,L,U-DEC,other,UFC 270: Ngannou vs. Gane,"Jan. 22, 2022",3,5:00,http://ufcstats.com/fighter-details/4100c7a09497ad41
Kay Hansen,Cory McKenna,L,U-DEC,other,UFC Fight Night: Felder vs. Dos Anjos,"Nov. 14, 2020",3,5:00,http://ufcstats.com/fighter-details/4100c7a09497ad41
Nasrat Haqparast,Quillan Salkilld,L,KO/TKO Kick,ko,UFC 321: Aspinall vs. Gane,"Oct. 25, 2025",1,2:30,http://ufcstats.com/fighter-details/b7b84ccd221be298
Nasrat Haqparast,Esteban Ribovics,W,S-DEC,other,UFC Fight Night: Kape vs. Almabayev,"Mar. 01, 2025",3,5:00,http://ufcstats.com/fighter-details/b7b84ccd221be298
Nasrat Haqparast,Jamie Mullarkey,W,KO/TKO Punches,ko,UFC Fight Night: Song vs. Gutierrez,"Dec. 09, 2023",1,1:44,http://ufcstats.com/fighter-details/b7b84ccd221be298
Nasrat Haqparast,Landon Quinones,W,U-DEC,other,UFC 293: Adesanya vs. Strickland,"Sep. 09, 2023",3,5:00,http://ufcstats.com/fighter-details/b7b84ccd221be298
Nasrat Haqparast,John Makdessi,W,U-DEC,other,UFC Fight Night: Gane vs. Tuivasa,"Sep. 03, 2022",3,5:00,http://ufcstats.com/fighter-details/b7b84ccd221be298
Nasrat Haqparast,Dan Hooker,L,U-DEC,other,UFC 266: Volkanovski vs. Ortega,"Sep. 25, 2021",3,5:00,http://ufcstats.com/fighter-details/b7b84ccd221be298
Nasrat Haqparast,Alexander Munoz,W,U-DEC,other,UFC Fight Night: Lewis vs. Oleinik,"Aug. 08, 2020",3,5:00,http://ufcstats.com/fighter-details/b7b84ccd221be298
Nasrat Haqparast,Joaquim Silva,W,KO/TKO Punch,ko,UFC Fight Night: Covington vs. Lawler,"Aug. 03, 2019",2,0:36,http://ufcstats.com/fighter-details/b7b84ccd221be298
Nasrat Haqparast,Marcin Held,L,U-DEC,other,UFC Fight Night: Cerrone vs. Till,"Oct. 21, 2017",3,5:00,http://ufcstats.com/fighter-details/b7b84ccd221be298
Shin Haraguchi,Zhu Kangjie,L,S-DEC,other,Road to UFC 3.5 + 3.6,"Aug. 23, 2024",3,5:00,http://ufcstats.com/fighter-details/05b17ae24e6bba81
Shin Haraguchi,JunYoung Hong,W,U-DEC,other,Road to UFC 3.1 + 3.2,"May. 18, 2024",3,5:00,http://ufcstats.com/fighter-details/05b17ae24e6bba81
Shin Haraguchi,Rongzhu,L,SUB Rear Naked Choke,other,Road to UFC 2.7,"Feb. 03, 2024",3,3:06,http://ufcstats.com/fighter-details/05b17ae24e6bba81
Shin Haraguchi,JaeHyun Park,W,U-DEC,other,Road to UFC 2.5 + 2.6,"Aug. 27, 2023",3,5:00,http://ufcstats.com/fighter-details/05b17ae24e6bba81
Shin Haraguchi,Windri Patilima,W,KO/TKO Punches,ko,Road to UFC 2.3 + 2.4,"May. 28, 2023",2,1:25,http://ufcstats.com/fighter-details/05b17ae24e6bba81
Antoni Hardonk,Cheick Kongo,L,KO/TKO Punches,ko,UFC 97: Redemption,"Apr. 18, 2009",2,2:29,http://ufcstats.com/fighter-details/69b69c0178c4004d
Antoni Hardonk,Mike Wessel,W,KO/TKO Punches,ko,UFC 92: The Ultimate 2008,"Dec. 27, 2008",2,2:09,http://ufcstats.com/fighter-details/69b69c0178c4004d
Antoni Hardonk,Eddie Sanchez,W,KO/TKO Punch,ko,UFC 85: Bedlam,"Jun. 07, 2008",2,4:15,http://ufcstats.com/fighter-details/69b69c0178c4004d
Antoni Hardonk,Colin Robinson,W,KO/TKO Punch,ko,UFC 80: Rapid Fire,"Jan. 19, 2008",1,0:17,http://ufcstats.com/fighter-details/69b69c0178c4004d
Antoni Hardonk,Frank Mir,L,SUB Kimura,other,UFC 74: Respect,"Aug. 25, 2007",1,1:17,http://ufcstats.com/fighter-details/69b69c0178c4004d
Antoni Hardonk,Justin McCully,L,U-DEC,other,UFC Fight Night: Stevenson vs Guillard,"Apr. 05, 2007",3,5:00,http://ufcstats.com/fighter-details/69b69c0178c4004d
Antoni Hardonk,Sherman Pendergarst,W,KO/TKO Punch,ko,UFC 65: Bad Intentions,"Nov. 18, 2006",1,3:15,http://ufcstats.com/fighter-details/69b69c0178c4004d
Dan Hardy,Amir Sadollah,W,U-DEC,other,UFC on FUEL TV: Struve vs Miocic,"Sep. 29, 2012",3,5:00,http://ufcstats.com/fighter-details/473ce3aa581251a2
Dan Hardy,Duane Ludwig,W,KO/TKO Punch,ko,UFC 146: Dos Santos vs Mir,"May. 26, 2012",1,3:51,http://ufcstats.com/fighter-details/473ce3aa581251a2
Dan Hardy,Chris Lytle,L,SUB Guillotine Choke,other,UFC Live: Hardy vs Lytle,"Aug. 14, 2011",3,4:16,http://ufcstats.com/fighter-details/473ce3aa581251a2
Dan Hardy,Anthony Johnson,L,U-DEC,other,UFC Fight Night: Nogueira vs Davis,"Mar. 26, 2011",3,5:00,http://ufcstats.com/fighter-details/473ce3aa581251a2
Dan Hardy,Georges St-Pierre,L,U-DEC,other,UFC 111: St-Pierre vs Hardy,"Mar. 27, 2010",5,5:00,http://ufcstats.com/fighter-details/473ce3aa581251a2
Dan Hardy,Mike Swick,W,U-DEC,other,UFC 105: Couture vs Vera,"Nov. 14, 2009",3,5:00,http://ufcstats.com/fighter-details/473ce3aa581251a2
Dan Hardy,Rory Markham,W,KO/TKO Punch,ko,UFC 95: Sanchez vs Stevenson,"Feb. 21, 2009",1,1:09,http://ufcstats.com/fighter-details/473ce3aa581251a2
Veronica Hardy,Brogan Walker,W,U-DEC,other,UFC 320: Ankalaev vs. Pereira 2,"Oct. 04, 2025",3,5:00,http://ufcstats.com/fighter-details/4798e823ada58fe9
Veronica Hardy,Eduarda Moura,L,U-DEC,other,UFC 309: Jones vs. Miocic,"Nov. 16, 2024",3,5:00,http://ufcstats.com/fighter-details/4798e823ada58fe9
Veronica Hardy,Jamey-Lyn Horth,W,S-DEC,other,UFC Fight Night: Dariush vs. Tsarukyan,"Dec. 02, 2023",3,5:00,http://ufcstats.com/fighter-details/4798e823ada58fe9
Veronica Hardy,Juliana Miller,W,U-DEC,other,UFC 286: Edwards vs. Usman 3,"Mar. 18, 2023",3,5:00,http://ufcstats.com/fighter-details/4798e823ada58fe9
Veronica Hardy,Bea Malecki,L,U-DEC,other,UFC Fight Night: Lee vs. Oliveira,"Mar. 14, 2020",3,5:00,http://ufcstats.com/fighter-details/4798e823ada58fe9
Veronica Hardy,Polyana Viana,W,SUB Armbar,other,UFC Fight Night: Shevchenko vs. Carmouche 2,"Aug. 10, 2019",1,1:09,http://ufcstats.com/fighter-details/4798e823ada58fe9
Veronica Hardy,Gillian Robertson,L,SUB Rear Naked Choke,other,UFC Fight Night: Blachowicz vs. Santos,"Feb. 23, 2019",2,3:27,http://ufcstats.com/fighter-details/4798e823ada58fe9
Veronica Hardy,Andrea Lee,L,U-DEC,other,UFC Fight Night: Maia vs. Usman,"May. 19, 2018",3,5:00,http://ufcstats.com/fighter-details/4798e823ada58fe9
Greg Hardy,Serghei Spivac,L,KO/TKO Punches,ko,UFC 272: Covington vs. Masvidal,"Mar. 05, 2022",1,2:16,http://ufcstats.com/fighter-details/85073dbd1be65ed9
Greg Hardy,Tai Tuivasa,L,KO/TKO Punch,ko,UFC 264: Poirier vs. McGregor 3,"Jul. 10, 2021",1,1:07,http://ufcstats.com/fighter-details/85073dbd1be65ed9
Greg Hardy,Marcin Tybura,L,KO/TKO Punches,ko,UFC Fight Night: Thompson vs. Neal,"Dec. 19, 2020",2,4:31,http://ufcstats.com/fighter-details/85073dbd1be65ed9
Greg Hardy,Alexander Volkov,L,U-DEC,other,UFC Fight Night: Zabit vs. Kattar,"Nov. 09, 2019",3,5:00,http://ufcstats.com/fighter-details/85073dbd1be65ed9
Greg Hardy,Dmitrii Smoliakov,W,KO/TKO Punches,ko,UFC Fight Night: Jacare vs. Hermansson,"Apr. 27, 2019",1,2:15,http://ufcstats.com/fighter-details/85073dbd1be65ed9
Greg Hardy,Austen Lane,W,KO/TKO Punch,ko,DWCS 2.1,"Jun. 12, 2018",1,0:57,http://ufcstats.com/fighter-details/85073dbd1be65ed9
Baru Harn,Ikuhisa Minowa,L,SUB Neck Crank,other,DREAM 17,"Sep. 24, 2011",1,4:39,http://ufcstats.com/fighter-details/848809f3986b4977
Josiah Harrell,Jacobe Smith,L,KO/TKO Punches,ko,UFC Fight Night: Strickland vs. Hernandez,"Feb. 21, 2026",1,3:01,http://ufcstats.com/fighter-details/e5864a42c80294f6
Gerry Harris,Paul Varelans,L,KO/TKO Elbows,ko,UFC 7: The Brawl in Buffalo,"Sep. 08, 1995",1,1:05,http://ufcstats.com/fighter-details/30cd319d39ee689b
Gerald Harris,Kazuhiro Nakamura,W,S-DEC,other,DREAM 17,"Sep. 24, 2011",3,5:00,http://ufcstats.com/fighter-details/c4b81cdecd5d6abe
Gerald Harris,Mario Miranda,W,KO/TKO Punches,ko,UFC Fight Night: Florian vs Gomi,"Mar. 31, 2010",1,4:49,http://ufcstats.com/fighter-details/c4b81cdecd5d6abe
Gerald Harris,John Salter,W,KO/TKO Punches,ko,UFC Fight Night: Maynard vs Diaz,"Jan. 11, 2010",3,3:24,http://ufcstats.com/fighter-details/c4b81cdecd5d6abe
Phil Harris,Neil Seery,L,U-DEC,other,UFC Fight Night: McGregor vs Brandao,"Jul. 19, 2014",3,5:00,http://ufcstats.com/fighter-details/ba043b03eb799063
Phil Harris,John Lineker,L,KO/TKO Punch,ko,UFC Fight Night: Machida vs Munoz,"Oct. 26, 2013",1,2:51,http://ufcstats.com/fighter-details/ba043b03eb799063
Phil Harris,Darren Uyenoyama,L,SUB Rear Naked Choke,other,UFC on FX: Browne vs Bigfoot,"Oct. 05, 2012",2,3:38,http://ufcstats.com/fighter-details/ba043b03eb799063
Walt Harris,Marcin Tybura,L,KO/TKO Punches,ko,UFC Fight Night: Rozenstruik vs. Sakai,"Jun. 05, 2021",1,4:06,http://ufcstats.com/fighter-details/03f982ca3735070c
Walt Harris,Alexander Volkov,L,KO/TKO Kick,ko,UFC 254: Khabib vs. Gaethje,"Oct. 24, 2020",2,1:15,http://ufcstats.com/fighter-details/03f982ca3735070c
Walt Harris,Alistair Overeem,L,KO/TKO Punches,ko,UFC Fight Night: Overeem vs. Harris,"May. 16, 2020",2,3:00,http://ufcstats.com/fighter-details/03f982ca3735070c
Walt Harris,Aleksei Oleinik,W,KO/TKO Punch,ko,UFC Fight Night: Dos Anjos vs. Edwards,"Jul. 20, 2019",1,0:12,http://ufcstats.com/fighter-details/03f982ca3735070c
Walt Harris,Serghei Spivac,W,KO/TKO Knees,ko,UFC Fight Night: Iaquinta vs. Cowboy,"May. 04, 2019",1,0:50,http://ufcstats.com/fighter-details/03f982ca3735070c
Walt Harris,Daniel Spitz,W,KO/TKO Punches,ko,UFC Fight Night: Rivera vs. Moraes,"Jun. 01, 2018",2,4:59,http://ufcstats.com/fighter-details/03f982ca3735070c
Walt Harris,Fabricio Werdum,L,SUB Armbar,other,UFC 216: Ferguson vs. Lee,"Oct. 07, 2017",1,1:05,http://ufcstats.com/fighter-details/03f982ca3735070c
Walt Harris,Chase Sherman,W,KO/TKO Knee,ko,UFC Fight Night: Rodriguez vs. Penn,"Jan. 15, 2017",2,2:41,http://ufcstats.com/fighter-details/03f982ca3735070c
Walt Harris,Soa Palelei,L,KO/TKO Punches,ko,UFC Fight Night: Rockhold vs Bisping,"Nov. 07, 2014",2,4:49,http://ufcstats.com/fighter-details/03f982ca3735070c
Walt Harris,Nikita Krylov,L,KO/TKO Kick,ko,UFC on FOX: Henderson vs Thomson,"Jan. 25, 2014",1,0:25,http://ufcstats.com/fighter-details/03f982ca3735070c
Walt Harris,Jared Rosholt,L,U-DEC,other,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,"Nov. 30, 2013",3,5:00,http://ufcstats.com/fighter-details/03f982ca3735070c
